id_journey;id_leg;legMode;date;startTime;endTime;x_origin;y_origin;x_dest;y_dest;legStartTime;legEndTime;legDepartureDelay;legArrivalDelay;legDistance;legInterlineWithPreviousLeg;legDuration;legStopIdOrigin;legOrigName;x_legOrigin;y_legOrigin;legStopIdDest;legDestName;x_legDest;y_legDest;transitLeg;route;agencyName;tripshortName;headsign
4;8;BUS;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T185900;20181029T190000;0;0;191;0;60;stop_point:59:4798880;BIBLIOTHEQUE FRANCOIS MITTERRAND (Paris);2.376792;48.830184;stop_point:59:3887746;BIBLIOTHEQUE RUE MANN (Paris);2.376792;48.830184;True;62;RATP;PORTE DE FRANCE;PORTE DE FRANCE (Paris)
4;9;WALK;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T190000;20181029T190210;0;0;146;0;130;;;2.37821;48.82873;;85 Avenue de France (Paris);2.37821;48.82873;False;;;;
5;1;CAR;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T180229;20181029T181800;0;0;19171;0;931;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
5;2;SUBWAY;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T181800;20181029T182400;0;0;3598;0;360;stop_point:59594;La Défense (Grande Arche) (Puteaux);2.23801;48.89183;stop_point:59229;Porte Maillot (Paris);2.23801;48.89183;True;1;METRO;Château de Vincennes;Château de Vincennes (Paris)
5;3;WALK;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T182400;20181029T182812;0;0;0;0;252;stop_point:59229;Porte Maillot (Paris);2.282484;48.878009;stop_point:8738102:800:C;NEUILLY PORTE MAILLOT (Paris);2.282484;48.878009;False;;;;
5;4;WALK;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T182812;20181029T183000;0;0;0;0;108;;;;;;;;;;;;;
5;5;RAIL;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T183000;20181029T190000;0;0;11946;0;1800;stop_point:8738102:800:C;NEUILLY PORTE MAILLOT (Paris);2.284431;48.877908;stop_point:8732832:800:C;BIBLIOTHEQUE F. MITTERRAND (Paris);2.284431;48.877908;True;C;RER;GARE DE PONT DE RUNGIS;GARE DE PONT DE RUNGIS (Thiais)
5;6;WALK;20181029T180000;20181029T180229;20181029T190533;2.07710;48.88684;2.37854;48.82857;20181029T190000;20181029T190533;0;0;372;0;333;;;2.37670;48.82987;;85 Avenue de France (Paris);2.37670;48.82987;False;;;;
6;1;CAR;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T180417;20181029T180900;0;0;2002;0;283;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
6;2;RAIL;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T180900;20181029T184200;0;0;23301;0;1980;stop_point:8775809:810:A;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye);2.094837;48.898076;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.094837;48.898076;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
6;3;WALK;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T184200;20181029T184736;0;0;0;0;336;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.37326;48.844139;stop_point:59:3765193;GARE DE LYON (Paris);2.37326;48.844139;False;;;;
6;4;WALK;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T184736;20181029T185100;0;0;0;0;204;;;;;;;;;;;;;
6;5;BUS;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T185100;20181029T185600;0;0;1041;0;300;stop_point:59:3765193;GARE DE LYON (Paris);2.373412;48.843864;stop_point:59:3716929;CUVIER (Paris);2.373412;48.843864;True;63;RATP;PORTE DE LA MUETTE;PORTE DE LA MUETTE (Paris)
6;6;WALK;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T185600;20181029T185700;0;0;0;0;60;stop_point:59:3716929;CUVIER (Paris);2.360995;48.846986;stop_point:59:3716891;CUVIER (Paris);2.360995;48.846986;False;;;;
6;7;BUS;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T185700;20181029T190300;0;0;2434;0;360;stop_point:59:3716891;CUVIER (Paris);2.360437;48.847058;stop_point:59:4798880;BIBLIOTHEQUE FRANCOIS MITTERRAND (Paris);2.360437;48.847058;True;89;RATP;PORTE DE FRANCE;PORTE DE FRANCE (Paris)
6;8;WALK;20181029T180000;20181029T180417;20181029T190625;2.07710;48.88684;2.37854;48.82857;20181029T190300;20181029T190625;0;0;229;0;205;;;2.37684;48.83021;;85 Avenue de France (Paris);2.37684;48.83021;False;;;;
7;1;CAR;20181029T180000;20181029T180123;20181029T190833;2.07710;48.88684;2.37854;48.82857;20181029T180123;20181029T182400;0;0;16339;0;1357;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
7;2;RAIL;20181029T180000;20181029T180123;20181029T190833;2.07710;48.88684;2.37854;48.82857;20181029T182400;20181029T190300;0;0;19819;0;2340;stop_point:8739321:800:C;GARE DE VIROFLAY RIVE GAUCHE (Viroflay);2.17139;48.800718;stop_point:8732832:800:C;BIBLIOTHEQUE F. MITTERRAND (Paris);2.17139;48.800718;True;C;RER;GARE DE ST MARTIN D ETAMPES;GARE DE ST MARTIN D ETAMPES (Étampes)
7;3;WALK;20181029T180000;20181029T180123;20181029T190833;2.07710;48.88684;2.37854;48.82857;20181029T190300;20181029T190833;0;0;372;0;333;;;2.37670;48.82987;;85 Avenue de France (Paris);2.37670;48.82987;False;;;;
1;1;CAR;20181029T180000;20181029T180000;20181029T182919;2.13478;48.82314;2.35245;48.86291;20181029T180000;20181029T182919;0;0;20833;0;1759;;22 Rue Molière (Le Chesnay-Rocquencourt);2.13478;48.82314;;17 Rue du Grenier Saint-Lazare (Paris);2.13478;48.82314;False;;;;
2;1;CAR;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T181112;20181029T182300;0;0;8590;0;708;;22 Rue Molière (Le Chesnay-Rocquencourt);2.13478;48.82314;;;2.13478;48.82314;False;;;;
2;2;SUBWAY;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T182300;20181029T184300;0;0;8251;0;1200;stop_point:59400;Boulogne Pont de Saint-Cloud (Boulogne-Billancourt);2.228331;48.840684;stop_point:59353;Mabillon (Paris);2.228331;48.840684;True;10;METRO;Gare d'Austerlitz;Gare d'Austerlitz (Paris)
2;3;WALK;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T184300;20181029T184836;0;0;0;0;336;stop_point:59353;Mabillon (Paris);2.335162;48.852848;stop_point:59:3926197;SAINT-GERMAIN-DES-PRES (Paris);2.335162;48.852848;False;;;;
2;4;WALK;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T184836;20181029T185200;0;0;0;0;204;;;;;;;;;;;;;
2;5;BUS;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T185200;20181029T191400;0;0;2839;0;1320;stop_point:59:3926197;SAINT-GERMAIN-DES-PRES (Paris);2.333691;48.854367;stop_point:59:3807629;REAUMUR - SEBASTOPOL (Paris);2.333691;48.854367;True;39;RATP;GARE DU NORD;GARE DU NORD (Paris)
2;6;WALK;20181029T180000;20181029T181112;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T191400;20181029T192058;0;0;464;0;418;;;2.35269;48.86640;;17 Rue du Grenier Saint-Lazare (Paris);2.35269;48.86640;False;;;;
3;1;CAR;20181029T180000;20181029T180306;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T180306;20181029T182300;0;0;14478;0;1194;;22 Rue Molière (Le Chesnay-Rocquencourt);2.13478;48.82314;;;2.13478;48.82314;False;;;;
3;2;BUS;20181029T180000;20181029T180306;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T182300;20181029T191400;0;0;7932;0;3060;stop_point:59:7275651;PORTE D'ISSY (Issy-les-Moulineaux);2.280449;48.83184;stop_point:59:3807629;REAUMUR - SEBASTOPOL (Paris);2.280449;48.83184;True;39;RATP;GARE DU NORD;GARE DU NORD (Paris)
3;3;WALK;20181029T180000;20181029T180306;20181029T192058;2.13478;48.82314;2.35245;48.86291;20181029T191400;20181029T192058;0;0;464;0;418;;;2.35269;48.86640;;17 Rue du Grenier Saint-Lazare (Paris);2.35269;48.86640;False;;;;
4;1;CAR;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T184116;20181029T184600;0;0;1601;0;284;;22 Rue Molière (Le Chesnay-Rocquencourt);2.13478;48.82314;;;2.13478;48.82314;False;;;;
4;2;BUS;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T184600;20181029T190000;0;0;3638;0;840;stop_point:2:500;Maréchal Haig (Versailles);2.145187;48.819763;stop_point:2:442;Gare de Porchefontaine (Versailles);2.145187;48.819763;True;O;Phébus;Stade de Porchefontaine;Stade de Porchefontaine (Versailles)
4;3;WALK;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T190000;20181029T190536;0;0;0;0;336;stop_point:2:442;Gare de Porchefontaine (Versailles);2.154074;48.79684;stop_point:8739316:800:C;GARE DE PORCHEFONTAINE (Versailles);2.154074;48.79684;False;;;;
4;4;WALK;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T190536;20181029T191300;0;0;0;0;444;;;;;;;;;;;;;
4;5;RAIL;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T191300;20181029T194700;0;0;17797;0;2040;stop_point:8739316:800:C;GARE DE PORCHEFONTAINE (Versailles);2.152379;48.796528;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.152379;48.796528;True;C;RER;GARE DE JUVISY;GARE DE JUVISY (Juvisy-sur-Orge)
4;6;WALK;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T194700;20181029T195236;0;0;0;0;336;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.346035;48.853336;stop_point:59:3764643;SAINT-MICHEL - SAINT-GERMAIN (Paris);2.346035;48.853336;False;;;;
4;7;WALK;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T195236;20181029T195600;0;0;0;0;204;;;;;;;;;;;;;
4;8;BUS;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T195600;20181029T200300;0;0;1284;0;420;stop_point:59:3764643;SAINT-MICHEL - SAINT-GERMAIN (Paris);2.344314;48.853486;stop_point:59:5018388;TURBIGO - ETIENNE MARCEL (Paris);2.344314;48.853486;True;38;RATP;GARE DU NORD;GARE DU NORD (Paris)
4;9;WALK;20181029T180000;20181029T184116;20181029T200555;2.13478;48.82314;2.35245;48.86291;20181029T200300;20181029T200555;0;0;196;0;175;;;2.35136;48.86401;;17 Rue du Grenier Saint-Lazare (Paris);2.35136;48.86401;False;;;;
1;1;CAR;20181029T180000;20181029T180000;20181029T184703;2.65320;48.93987;2.35382;48.86268;20181029T180000;20181029T184703;0;0;29439;0;2823;;;2.65618;48.93912;;5 Rue du Grenier Saint-Lazare (Paris);2.65618;48.93912;False;;;;
2;1;CAR;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T180132;20181029T181500;0;0;7010.542889353633;0;808;;;2.65320;48.93987;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.65320;48.93987;False;;;;
2;2;RAIL;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T181500;20181029T184400;0;0;21727;0;1740;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.566448;48.944181;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.566448;48.944181;True;B;RER;GARE DE MASSY PALAISEAU RER B;GARE DE MASSY PALAISEAU RER B (Massy)
2;3;WALK;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T184400;20181029T184858;0;0;0;0;298;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:59641;Châtelet (Paris);2.347013;48.861822;False;;;;
2;4;WALK;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T184858;20181029T184900;0;0;0;0;2;;;;;;;;;;;;;
2;5;SUBWAY;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T184900;20181029T185100;0;0;694;0;120;stop_point:59641;Châtelet (Paris);2.347788;48.85886;stop_point:59403;Rambuteau (Paris);2.347788;48.85886;True;11;METRO;Mairie des Lilas;Mairie des Lilas (Les Lilas)
2;6;WALK;20181029T180000;20181029T180132;20181029T185415;2.65320;48.93987;2.35382;48.86268;20181029T185100;20181029T185415;0;0;215;0;195;;;2.35331;48.86120;;5 Rue du Grenier Saint-Lazare (Paris);2.35331;48.86120;False;;;;
3;1;CAR;20181029T180000;20181029T180132;20181029T185440;2.65320;48.93987;2.35382;48.86268;20181029T180132;20181029T181500;0;0;7010.542889353633;0;808;;;2.65320;48.93987;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.65320;48.93987;False;;;;
3;2;RAIL;20181029T180000;20181029T180132;20181029T185440;2.65320;48.93987;2.35382;48.86268;20181029T181500;20181029T184400;0;0;21727;0;1740;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.566448;48.944181;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.566448;48.944181;True;B;RER;GARE DE MASSY PALAISEAU RER B;GARE DE MASSY PALAISEAU RER B (Massy)
3;3;WALK;20181029T180000;20181029T180132;20181029T185440;2.65320;48.93987;2.35382;48.86268;20181029T184400;20181029T185440;0;0;559.3334426402755;0;640;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.347013;48.861822;;5 Rue du Grenier Saint-Lazare (Paris);2.347013;48.861822;False;;;;
4;1;CAR;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T180132;20181029T181500;0;0;7010.542889353633;0;808;;;2.65320;48.93987;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.65320;48.93987;False;;;;
4;2;RAIL;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T181500;20181029T184000;0;0;19494;0;1500;stop_point:8727143:810:B;GARE DE VERT GALANT (Villepinte);2.566448;48.944181;stop_point:8727102:810:B;GARE DU NORD RER (Paris);2.566448;48.944181;True;B;RER;GARE DE MASSY PALAISEAU RER B;GARE DE MASSY PALAISEAU RER B (Massy)
4;3;WALK;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T184000;20181029T184700;0;0;0;0;420;stop_point:8727102:810:B;GARE DU NORD RER (Paris);2.357115;48.880769;stop_point:59:3747907;LA FAYETTE - DUNKERQUE (Paris);2.357115;48.880769;False;;;;
4;4;WALK;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T184700;20181029T184800;0;0;0;0;60;;;;;;;;;;;;;
4;5;BUS;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T184800;20181029T190200;0;0;1935;0;840;stop_point:59:3747907;LA FAYETTE - DUNKERQUE (Paris);2.355737;48.879476;stop_point:59:5018336;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE (Paris);2.355737;48.879476;True;38;RATP;PORTE D'ORLEANS;PORTE D'ORLEANS (Paris)
4;6;WALK;20181029T180000;20181029T180132;20181029T190249;2.65320;48.93987;2.35382;48.86268;20181029T190200;20181029T190249;0;0;55;0;49;;;2.35438;48.86284;;5 Rue du Grenier Saint-Lazare (Paris);2.35438;48.86284;False;;;;
5;1;CAR;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T183421;20181029T184300;0;0;4487.575423673032;0;519;;;2.65320;48.93987;stop_point:8727152:800:K;GARE DE MITRY CLAYE (Mitry-Mory);2.65320;48.93987;False;;;;
5;2;RAIL;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T184300;20181029T190200;0;0;23419;0;1140;stop_point:8727152:800:K;GARE DE MITRY CLAYE (Mitry-Mory);2.642406;48.975859;stop_point:8727103:800:K;GARE DU NORD SURFACE (Paris);2.642406;48.975859;True;K;TRAIN;GARE DU NORD SURFACE;GARE DU NORD SURFACE (Paris)
5;3;WALK;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T190200;20181029T190737;0;0;0;0;337;stop_point:8727103:800:K;GARE DU NORD SURFACE (Paris);2.356722;48.880845;stop_point:59:3666565;GARE DU NORD (Paris);2.356722;48.880845;False;;;;
5;4;WALK;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T190737;20181029T191100;0;0;0;0;203;;;;;;;;;;;;;
5;5;BUS;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T191100;20181029T192500;0;0;2916;0;840;stop_point:59:3666565;GARE DU NORD (Paris);2.357931;48.881156;stop_point:59:4044992;SAINT-GILLES - CHEMIN VERT (Paris);2.357931;48.881156;True;65;RATP;GARE DE LYON;GARE DE LYON (Paris)
5;6;WALK;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T192500;20181029T192623;0;0;0;0;83;stop_point:59:4044992;SAINT-GILLES - CHEMIN VERT (Paris);2.367987;48.857284;stop_point:59:3747871;TOURNELLES - SAINT-GILLES (Paris);2.367987;48.857284;False;;;;
5;7;WALK;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T192623;20181029T193200;0;0;0;0;337;;;;;;;;;;;;;
5;8;BUS;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T193200;20181029T193600;0;0;1206;0;240;stop_point:59:3747871;TOURNELLES - SAINT-GILLES (Paris);2.367538;48.857724;stop_point:59:3747827;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE (Paris);2.367538;48.857724;True;29;RATP;GARE SAINT-LAZARE;GARE SAINT-LAZARE (Paris)
5;9;WALK;20181029T180000;20181029T183421;20181029T193640;2.65320;48.93987;2.35382;48.86268;20181029T193600;20181029T193640;0;0;45;0;40;;;2.35326;48.86287;;5 Rue du Grenier Saint-Lazare (Paris);2.35326;48.86287;False;;;;
