id_journey;id_leg;legMode;date;startTime;endTime;x_origin;y_origin;x_dest;y_dest;legStartTime;legEndTime;legDepartureDelay;legArrivalDelay;legDistance;legInterlineWithPreviousLeg;legDuration;legStopIdOrigin;legOrigName;x_legOrigin;y_legOrigin;legStopIdDest;legDestName;x_legDest;y_legDest;transitLeg;route;agencyName;tripshortName;headsign
2;7;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T112935;20181029T113000;0;0;0;0;25;;;;;;;;;;;;;
2;8;BUS;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T113000;20181029T114100;0;0;4295;0;660;stop_point:9:1737;GARE DE TORCY (Torcy);2.654381;48.83897;stop_point:9:946;PASTEUR (Gouvernes);2.654381;48.83897;True;21;Pep's;GARE DE LAGNY THORIGNY;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne)
2;9;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T114100;20181029T114608;0;0;344;0;308;;;2.69194;48.86046;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.69194;48.86046;False;;;;
3;1;CAR;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T085404;20181029T090100;0;0;3610.2618718133062;0;416;;Rue Eugène Sinet (Châtenay-Malabry);2.26971;48.77321;stop_point:59:5688789;BOURG-LA-REINE RER (Bourg-la-Reine);2.26971;48.77321;False;;;;
3;2;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T090100;20181029T095600;0;0;11360;0;3300;stop_point:59:5688789;BOURG-LA-REINE RER (Bourg-la-Reine);2.313105;48.780171;stop_point:59:3619865;CRETEIL - L'ECHAT (Créteil);2.313105;48.780171;True;172;RATP;HOPITAL HENRI MONDOR;HOPITAL HENRI MONDOR (Créteil)
3;3;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T095600;20181029T095816;0;0;0;0;136;stop_point:59:3619865;CRETEIL - L'ECHAT (Créteil);2.448231;48.796784;stop_point:92:12;CRETEIL L'ECHAT (Créteil);2.448231;48.796784;False;;;;
3;4;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T095816;20181029T100000;0;0;0;0;104;;;;;;;;;;;;;
3;5;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T100000;20181029T104200;0;0;17408;0;2520;stop_point:92:12;CRETEIL L'ECHAT (Créteil);2.448053;48.796308;stop_point:92:2;TORCY GARE (Torcy);2.448053;48.796308;True;100;Express 100 Torcy-Créteil;TORCY GARE;TORCY GARE (Torcy)
3;6;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104200;20181029T104421;0;0;0;0;141;stop_point:92:2;TORCY GARE (Torcy);2.654082;48.839098;stop_point:9:1737;GARE DE TORCY (Torcy);2.654082;48.839098;False;;;;
3;7;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104421;20181029T113000;0;0;0;0;2739;;;;;;;;;;;;;
3;8;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T113000;20181029T114100;0;0;4295;0;660;stop_point:9:1737;GARE DE TORCY (Torcy);2.654381;48.83897;stop_point:9:946;PASTEUR (Gouvernes);2.654381;48.83897;True;21;Pep's;GARE DE LAGNY THORIGNY;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne)
3;9;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T114100;20181029T114608;0;0;344;0;308;;;2.69194;48.86046;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.69194;48.86046;False;;;;
